created_at,Text,full_text
Thu Aug 01 13:51:41 +0000 2024,,@timpenguinnas @ardisatriawan Janji prabs bukan jkw lagi pula prabs belum pelantikan. dijudul itu susu formula berarti ada racikan khusus dan pengguna khusus(harga pasti mahal) terus yg dijanjikan gratis itu susu sapi kemasan kek semacam susu UHT untuk para pelajar waktu makan siang sekolah.
Thu Aug 01 13:50:31 +0000 2024,,@arlozierb Ya better lah daripada makan siang gratis.
Thu Aug 01 13:50:23 +0000 2024,,@yusuf_dumdum Kemaren jualan janji makan siang gratis masih laku tuh. 58% orang beli.
Thu Aug 01 13:48:36 +0000 2024,,@maremortum Sayang banget kak mending buat makan siang gratis duitnya.
Thu Aug 01 13:46:32 +0000 2024,,@RaniKancana Kalem aja.. Masih dpt makan siang gratis masih bisa hidup katanya.. 
Thu Aug 01 13:39:42 +0000 2024,,Gibran Cek Makan Siang Gratis Khofifah Optimis Bermanfaat https://t.co/MEewuN6erz
Thu Aug 01 13:20:25 +0000 2024,,Part 3 1. Nyasar entah kemana alhasil telat 30 menit untung masih boleh masuk. 2. Sampe kantor mouse baterai habis. Untung ada mbak mbak random yang baik hati ngasih bayarai eveready gratis. 3. Jam makan siang makan di warteg. Walaweiii 23 k. Mahalnyee 4. Pulangggg
Thu Aug 01 13:19:20 +0000 2024,,@JaenoXTM Makmur cukup berharap makan siang gratis 
Thu Aug 01 13:17:54 +0000 2024,,@Tan_Mar3M Sudah saatnya program makan siang gratis di mulai tapi gizinya harus bener2 ...agar generasi masa depan IQnya bisa jauh2 lbh baik dr skg gak cuma pandai tapi spt kerbau yg di cucuk hidungnya
Thu Aug 01 12:55:25 +0000 2024,,Takut banget Helena habis ini diculik &amp; ga kebagian makan siang gratis.
Thu Aug 01 12:14:13 +0000 2024,,@MINJIEU_ Itu menu makan siang gratis kah
Thu Aug 01 12:06:30 +0000 2024,,@bushunim makan siang gratis
Thu Aug 01 12:02:48 +0000 2024,,@dukuntokyo kita mah tinggal nunggu subsidi makan siang gratis :) tujuh rebu :)
Thu Aug 01 12:01:16 +0000 2024,,@e100ss Suroboyo ga butuh makan siang gratis. Sek onok sego sadukan 
Thu Aug 01 08:53:59 +0000 2024,,VIDEO: Momen Gibran Uji Coba Makan Siang Gratis di Surabaya https://t.co/e9Zy6EzVC7
Thu Aug 01 08:47:58 +0000 2024,,@harsaICIL @itsatala Astaghfirullahaladzim mau nitipin Cala nggak malem ini open daycare fasilitasnya makan siang gratis tapi nggak 7500 kok budgetnya
Thu Aug 01 08:42:02 +0000 2024,,Khofifah Bersama Gibran Ujicoba Makan Siang Gratis di Surabaya https://t.co/TTrdqgKgOJ
Thu Aug 01 08:33:41 +0000 2024,,Khofifah: Program Makan Siang Gratis Dimasak UMKM https://t.co/nu9pKXI9wq
Thu Aug 01 08:32:42 +0000 2024,,Dapat Berkah Makan Siang Gratis Ini Analis Saham GOTO Jangka Panjang https://t.co/zkPYLYTuyc
Thu Aug 01 08:27:29 +0000 2024,,Wakil presiden terpilih Gibran Rakabuming Raka melakukan simulasi makan siang gratis di SDN Klampis Ngasem 3 Kota Surabaya Kamis (1/8). gibran juga membagikan secara langsung paket makan siang gratis satu persatu kepada ratusan siswa sekolah dasar di Surabaya. Paket tersebut https://t.co/Jz0uRzSo45
Thu Aug 01 08:23:33 +0000 2024,,@SiaranBolaLive Owww ini alasanya kenapa pemain dilatih tinju
Thu Aug 01 08:17:40 +0000 2024,,@The87Maniac @MafiaWasit @AremafcOfficial PIE MEH USUT TUNTAS NEK ISEH NYALAHKE GUR SALAH SATU PIHAK MAS. NEK MEH TENAN TUNTAS YO KABEH PIHAK SEK NDEK STADION YO KUDU GELEM DI USUT (TERMASUK SUPORTER) NEK KOE ISEH DENIAL OPO BEDONE KARO SEK MBOK SEBUT ACAB KUI. MERASA PALING BENER DAN MERASA PALING KORBAN.
Thu Aug 01 08:17:24 +0000 2024,,@ipehu Belom ntar kalo ga kebagian makan siang gratis baru boleh ..
Thu Aug 01 08:12:04 +0000 2024,,Gubernur Jatim periode 2019-2024 Khofifah Indar Parawansa optimistis program makan siang bergizi dan gratis membawa manfaat bagi generasi dan UMKM. https://t.co/itykciJo3Q #JawaTimur #GibranRakabumingRaka #KhofifahIndarParawansa
Thu Aug 01 08:09:27 +0000 2024,,Makan Siang Gratis di Pekanbaru akan Diuji Coba di Dua Sekolah. https://t.co/jQOEfoZtYk
Thu Aug 01 08:03:30 +0000 2024,,Wakil Presiden Terpilih #GibranRakabumingRaka melakukan simulasi makan bergizi gratis di sekolah dasar di kota Surabaya. Gibran melakukan pengecekan paket makan siang baik dari segi kandungan gizi kemasan hingga teknis distribusi. #makanbergizigratis #surabaya https://t.co/cltvUaGFZf
Thu Aug 01 08:00:16 +0000 2024,,@realmadridindo1 Tai emang pacarnya jrigentot ini
Thu Aug 01 07:55:47 +0000 2024,,@ARSIPAJA Gapapa nganggur yang penting nanti bisa makan siang gratis dan bonus bansos
Thu Aug 01 07:42:03 +0000 2024,,shu jd presiden kasih makan siang gratis
Thu Aug 01 07:13:51 +0000 2024,,bneran jd makan siang gratis 
Thu Aug 01 07:11:41 +0000 2024,,Tanggapi evaluasi dari Wakil Presiden terpilih Gibran Rakabuming Raka terkait pengelolaan sampah plastik dari packaging makan siang gratis untuk siswa sekolah di Surabaya Wali Kota Surabaya Eri Cahyadi siapkan solusi. Kamis (1/8) siang. Rec #BeritaElshinta https://t.co/U32aKSt4sa
Thu Aug 01 07:06:09 +0000 2024,,Gibran Puji Uji Coba Pemberian Makan Siang Gratis di Surabaya https://t.co/HdnnlfobLi https://t.co/nzqGH95bJ0
Thu Aug 01 06:58:51 +0000 2024,,Bagikan makan gratis di SDN Klampis Ngasem 3 Surabaya Jawa Timur Wakil Presiden terpilih Gibran Rakabuming Raka memastikan bahwa ini masih uji coba untuk evaluasi mengingat pihaknya yang belum dilantik. Kamis (1/8) siang. Rec #BeritaElshinta https://t.co/UdZNcIMR7Y
Thu Aug 01 06:16:45 +0000 2024,,@hamdan_thoif @tanyarlfes Orang orang lebih pengen makan siang gratis dari pada sekolah gratis.
Thu Aug 01 06:15:05 +0000 2024,,GOTO &amp; Program Makan Siang Gratis Prabowo-Gibran https://t.co/HsJBqgqwvV
Thu Aug 01 06:06:13 +0000 2024,,@thejurgenholic Makan siang gratis karna boss ultah gen.
Thu Aug 01 06:03:46 +0000 2024,,@thejurgenholic Makan siang gratis
Thu Aug 01 05:54:13 +0000 2024,,Pemerintah Baru Rencana SD Islam di Serang Ini Sudah Lama Terapkan Makan Siang dan Minum Susu Gratis https://t.co/GjDsjpJimn
Thu Aug 01 05:36:46 +0000 2024,,@hrdbacot makan siang gratis dengan budget manusiawi https://t.co/2E5bdfcfsA
Thu Aug 01 05:22:06 +0000 2024,,@meorcu kaya makan siang gratis
Thu Aug 01 05:21:34 +0000 2024,,@e100ss Hedeh. Multiplier effect ga harus dari makan siang gratis gitu juga bisa kali?
Thu Aug 01 05:19:09 +0000 2024,,@cnbcindonesia Dinikmati aja ya mari berjoget dan nunggu makan siang gratis sambil halu dengan khayalan IKN.
Thu Aug 01 05:13:41 +0000 2024,,@jansen_jsp @prabowo Udah makan siang gratis bang..??
Thu Aug 01 05:11:35 +0000 2024,,@5teV3n_Pe9eL Hmm mungkin agar memaksimalkan program makan siang dan susu gratis? Kalo rakyat bisa dapat sampel gratis atau diskon dari produsen/distributor. Kita akan anggap ngapain ada program susu gratis wong bisa beli sendiri kok Intinya biar ga bisa beli dan program susu jadi WOW
Thu Aug 01 05:07:51 +0000 2024,,@jeendra gue tunggu your DPD era nanti bagi2 makan siang gratis tapi khusus mahasiswa ya jen 
Thu Aug 01 05:04:51 +0000 2024,,@inibelll dapett biasanya di jam-jam sarapan makan siang sama makan malam ada gratis ongkir juga
Thu Aug 01 05:02:00 +0000 2024,,@r3nhartono @djancyuk @ramandann santai.. ntr ada makan siang gratis nafas gratis tapi berak bayar 
Thu Aug 01 04:55:23 +0000 2024,,selamat siang inikah makan siang gratis penuh cintaku
Thu Aug 01 04:46:56 +0000 2024,,Pemerintah Baru Rencana SD Islam di Serang Ini Sudah Lama Terapkan Makan Siang dan Minum Susu Gratis https://t.co/GjDsjpJQbV
Thu Aug 01 04:29:30 +0000 2024,,jam segini kok gk ada makan siang gratis
Thu Aug 01 04:21:42 +0000 2024,,@Mandela1275 @jokowi @prabowo @nadiemmakarim @DepdikNasNKRI @Itjen_Kemdikbud Makanya daripada buat program makan siang gratis lebih bermanfaat untuk subsidi pendidikan agar sekolah tak terlalu besar ngintip sumbangan dari wali murid @prabowo
Thu Aug 01 04:01:42 +0000 2024,,@akbarfaizal68 IKN adalah tempat yg indah buat pejabat² yg sukses konglomerat artis dan selebgram yg menikmati manfaat pajak beserta kekayaan alamnya endonesah sementara Daerah Khusus Jakarta tempat berkumpul para penerima bansos makan siang dan susu gratis tapi bayar pajak..
Thu Aug 01 03:59:19 +0000 2024,,@eileithyla Mukaku memang kaya anak SD ya? Sampai dikasih makan siang gratis.
Thu Aug 01 03:09:03 +0000 2024,,@jansen_jsp @prabowo Cocok apanya bang isi kepalanya makan siang gratis bagaimana membuat ayah di Indonesia berpenghasilan lebih ayah akan memberikan lebih dari makan siang untuk anak anaknya itu harusnya isi kepala pemimpin itu
Thu Aug 01 03:04:14 +0000 2024,,Ternyata srimulyo tempat sy kkn ini terlibat program makan siang gratis pak prabs jg bjir lewat kemenhan
Thu Aug 01 02:52:04 +0000 2024,,@T0M5helby Itulah kenapa makan siang gratis turun dari 15.000 jadi 7.000 
Thu Aug 01 02:31:08 +0000 2024,,@MichelAdam7__ Program makan siang gratis dari Persiden dan wakil persiden terpilih akan di lanjutkan. hanya saja terdapat revisi dalam program tersebut. jadi jangan provokasi kalu hanya menampilkan potongan video yang tidak berdasarkan data yang jelas
Thu Aug 01 02:26:31 +0000 2024,,@Dedy_313 @presideninsyaf @Kimberley_PS08 Anak anjing berotak babi ya begini ini @Dedy_313 ngga bisa mikir ngga tau kalau yg berak belepotan itu si @prabowo ngomong makan siang gratis belum pelaksanaan berubah2 jadi perlu dijilat dan dicebokin sama piaraan2nya.
Thu Aug 01 02:23:38 +0000 2024,,@IrawanRommi Memang dibanding ngutang untuk bangun infrastruktur yang bikin rugi lebih baik program makan siang gratis untuk anak sekolah. Catatan : jangan tergesa-gesa persiapkan dengan matang lakukan studi banding terlebih dahulu. Paling penting siapkan langkah utk cegah penyimpangan.
Thu Aug 01 02:19:19 +0000 2024,,info makan siang gratis
Thu Aug 01 01:55:11 +0000 2024,,@prastow @detikcom @detikoto Kalau motor itu dipinjamkan masuknya bisa ke gratifikasi bozz. Mana ada makan siang gratis????
Thu Aug 01 01:49:36 +0000 2024,,hariini ak diliburin gusy krn pa gibran dateng ke skola ak untuk mengsurvey makan gratis anak sd n smp TAPI MALAH DIKASI TUGAS BIKIN MAKALAH YG DEADLIENNYA SIANG INI HRUS JD
Thu Aug 01 01:46:01 +0000 2024,,@tempodotco Sepertinya sedang terjadi tarik menarik pengaruh menjelang pergantian 1. Makan siang gratis: satu bilang 7.500 per porsi satunya bilang 15 rb. 2. Satu bilang komplit dg susu kemasan satunya bilang tanpa susu 3. Satu bilang 17 Agustus di IKN satu bilang di Jakarta @RadioElshinta
Wed Jul 31 16:24:41 +0000 2024,,@VIVAcoid kan dulu pas kampanye andalannya Makan Siang dan Susu Gratis. lupa ya??
Wed Jul 31 16:19:45 +0000 2024,,@byeahdaaam aku siap jadi buzzer gak dibayar gak dikasi makan siang gratis kalo fotonya dikasih ke cho giseok ya allah dut masalahnya cocok bgt lore ini pake konsep gelap ala ala gitu dut @wakeone_offcl
Wed Jul 31 16:04:20 +0000 2024,,udah kayak makan siang gratis 7500 tapi uang gas+koki+peralatannya kagak diitung
Wed Jul 31 15:37:14 +0000 2024,,@BnsrTuyul @DaddyMinusSugar Namanya aja kurang gula
Wed Jul 31 15:37:06 +0000 2024,,@ch_chotimah2 berarti keluarga itu tidak memilih makan siang gratis...
Wed Jul 31 15:33:20 +0000 2024,,nah giliran diskusi gini meraung raung ngerasa pendidikan penting kan? apa kabar yang kmrn udah dikasih gagasan majuin pendidikan tp milib keberlanjutan program lol makan siang gratis tu pejabat lu jalan jalan di brasil
Wed Jul 31 15:32:12 +0000 2024,,@thejurgenholic Gen minta makan siang pusing gratis
Wed Jul 31 15:19:10 +0000 2024,,@wakcis @BukhariSutrisno @Pir_ppt @Partono_ADjem Ada Dinas baru nanti. Dinas Manangis (makan siang gratis). Partono cocok di situ.
Wed Jul 31 15:17:50 +0000 2024,,seharusnya itu kasih program kacamata gratis aja dari pada maksi gratis. tapi kayanya ga bisa deh makan siang gratis yg biaya nya dari 15k aja masih dinego apalagi kacamata yg harganya jutaan mau dinego jadi berapa
Wed Jul 31 15:15:40 +0000 2024,,@AuroraaT_T akutukar sama makan siang gratis ia kak ^^
Wed Jul 31 15:10:00 +0000 2024,,MENTERI Koordinator Bidang Perekonomian Airlangga Hartarto menyebut program makan siang bergizi gratis di pemerintahan Prabowo-Gibran belum tentu memakai susu. https://t.co/Qt8Kp4WvHv
Wed Jul 31 14:57:19 +0000 2024,,@DoankWarto GOPEK RELAWAN AKAN KE IKN BERTEMU JOKOWI MINTA MAKAN SIANG GRATIS.
Wed Jul 31 14:30:22 +0000 2024,,Tujuan program makan siang gratis untuk anak sekolah tersebut untuk mengurangi masalah stunting atau kurang gizi. https://t.co/GM4NwkAm0Y
Wed Jul 31 14:26:14 +0000 2024,,Coba aja yg jalan itu program sekolah gratis bukan makan siang gratis (tp ini keknya juga blm tentu jalan hehe) Ya apapun itu semoga kedepannya keluarga kerabat dan org terdekat kita dan siapapun itu bisa mengenyam pendidikan yg baik aamiin
Wed Jul 31 14:10:20 +0000 2024,,@jorgianaaa I personally view program makan siang gratis itu kayak pas black panther US ngadain school lunches
Wed Jul 31 13:58:27 +0000 2024,,@nomerorae @Catatan_ali7 Bulenya kasih pekerjaan gaji 13 juta per bulan dan makan siang gratis tiap hari makanya mereka dukung
Wed Jul 31 13:57:01 +0000 2024,,@diarykith Dapet makan siang gratis
Wed Jul 31 13:55:49 +0000 2024,,@adri_7i Ya biasalah pemimpin berijazah palsu perintahnya pasti salah.Makanya jgn kaget Kalau Indonesia hancur sebelum berkembang.Dan tak lama lagi Presidennya Prabowo akan memberi makan siang dan Minum susu Gratis.Kita tunggu Gerakan Revolusi dan Reverendum sj.
Wed Jul 31 11:00:04 +0000 2024,,@risensiren makan siang gratis harusnya mah minta ke prabowo
Wed Jul 31 10:55:34 +0000 2024,,Dapet makan siang pula nggak perlu nunggu program dari Pak Presiden baru (makan siang gratis) 
Wed Jul 31 10:33:10 +0000 2024,,@Carbaroxabane @RodriChen Kan katanya ada program makan siang dan susu gratis ya
Wed Jul 31 10:27:58 +0000 2024,,@BANGSAygSUJUD @prabowo @99propaganda @adri_7i @Chavesz08 @are_inismyname @azissubekti @florieliciouss @Ndons_Back @Kimberley_PS08 @zy_zy_lestary @XiaoMei_99 Bekerja keras....food estate hancur lebur. Nanam simgkong tumbuh jagung. Data pertahanan kebobolan hacker. Eh mau bayar dosanya pake makan siang gratis yg ga akan terwujud seperti ESEMKA BWAHAHAHAHA. kaum tolol
Wed Jul 31 10:27:05 +0000 2024,,Makan Bergizi Gratis Prabowo Belum Diputuskan Pakai Susu atau Tidak. Menko Airlangga Hartarto mengungkapkan program makan bergizi gratis belum tentu memasukkan susu dalam paket makan siang. https://t.co/aAgnvIXVlc
Wed Jul 31 10:20:11 +0000 2024,,Bukan Program Pemerintah Pusat Begini Antusiasme Siswa SD Dapat Makan Siang Gratis dari Pemkab Karangasem https://t.co/8Rj73zmLm5
Wed Jul 31 10:07:05 +0000 2024,,@yovwita kalo makan siang gratis bs gk
Wed Jul 31 09:45:38 +0000 2024,,@0tk0il Makan siang gratis pasti
Wed Jul 31 09:40:43 +0000 2024,,@nabilrhdg @otraiduy @uusbiasaaja Waktunya memberikan kalian makan siang gratis
Wed Jul 31 08:57:49 +0000 2024,,@_memoryusang @snjayajonggrang Pemuja makan siang gratis se Indonesia kayaknya susah menerima kemenangan sptnya udah ngerasa ke depan makin suram critanya. Ntar jg ada yg cakar2an sekubu..
Wed Jul 31 08:54:22 +0000 2024,,Biar makin banyak anak yang kurang gizi sama bodoh. Kan mayan suaranya bisa dipanen 5 tahun sekali dengan omongan makan siang gratis 
Wed Jul 31 08:51:55 +0000 2024,,@DS_yantie Tidak ada makan siang gratis dibalik dukungan dana konglomerat ke poilitikus
Wed Jul 31 07:48:35 +0000 2024,,@KangManto123 Pas menu itu makan siang gratis bagi kucing saja!!
Wed Jul 31 07:47:39 +0000 2024,,@opxnk @frierensaga @spinxtore gua sebagai pendukung kuliah gratis dibandingkan makan siang gratis ga terima lah. terus lu mau nyuruh gua apa? suck it up padahal itu bukan yang gua pilih? ya engga lah. makanya gua bersuara karena ketentuan ini kan kebijakan oke gas yang dari awal bukan pilihan gua.
Wed Jul 31 07:37:17 +0000 2024,,@satisfactorili @frierensaga @spinxtore Netizen twitter ini paling jago ngurusin masa depan orang lain memang. Ngapain mikirin anak orang harus kita kuliahin kalo mayoritas mereka gak mau kuliah gratis. Mereka butuhnya makan siang gratis Oke gas
Wed Jul 31 07:36:04 +0000 2024,,Pemerintah berencana akan melakukan uji coba makan siang gratis di sejumlah daerah termasuk Surabaya. Hal ini disambut baik oleh Relawan Eri Cahyadi https://t.co/0qZF4zWwhh #MakanSiangGratis #MakanGratis #Surabaya #EriCahyadi
Wed Jul 31 07:18:23 +0000 2024,,@muhammaroke Yang penting makan siang gratis. Mukidi com
Wed Jul 31 07:11:13 +0000 2024,,Apa itu makan siang gratis? #LawanKorupsi #tiindonesia #TangguhLawanKorupsi https://t.co/cRjXOyqwRA
Tue Jul 30 23:59:09 +0000 2024,,@tempodotco Ngga ad yang gratis...bayar lah...kencing aj bayar...siap2 bayarnya melalui pajak...biarpun kita ngga ikut..tetep bayar.. ngga ada makan siang gratis...
Tue Jul 30 23:47:31 +0000 2024,,@NgkongRoses Makan siang + Susu gratis untuk anak sekolah se Indonesia !!! Ingat se Indonesia dr Sabang - Merauke..dr laut ke gunung !!! Jgn cm nguplek di kota besar yg dipamerin !! Noh Anak SD di Papua 
Tue Jul 30 23:33:27 +0000 2024,,Ga perlu makan siang gratis bisa nyiapin sendiri di rumah plus sambel syedaapp https://t.co/0Nc2smrV3b
Tue Jul 30 23:28:08 +0000 2024,,@Yourenchante kan dapet makan siang gratis
Tue Jul 30 22:43:19 +0000 2024,,@kegblgnunfaedh ayok puasa sampai ada makan siang gratis
Tue Jul 30 22:09:34 +0000 2024,,Sofyan Tan Ungkap Anggaran Makan Siang Gratis Bikin Cemas https://t.co/3RfxBTpt2i #pdiperjuangan
Tue Jul 30 20:27:48 +0000 2024,,kalo emang tu susu2 nantinya buat menu minuman di makan siang gratis gue agak kurang setuju sih. mending jus buah deh asli. dananya diputerin buat majuin petani/perkebunan buah di indo hasil buahnya dipake buat tu minuman. Kan bagus ye duitnya muter masyarakat makmur.
Tue Jul 30 19:57:21 +0000 2024,,Belum makan siang gratis bahkan wqwq bangsat lo semua yg milih keberlanjutan
Tue Jul 30 18:08:01 +0000 2024,,mana narasinya sama lagi ih kok bisa ya ada orang nolak makan siang gratis 
Tue Jul 30 17:52:52 +0000 2024,,buset di amrik mainannya makan siang gratis jg kah
Tue Jul 30 17:50:58 +0000 2024,,@mas_veel Udah pasti mangkrak itu. Emang Prabowo mau lanjutin? Buat bayar bunga utang dan biaya buat makan siang gratis aja udah berat masa mau ditambah lagi beratnya dgn ngelanjutin IKN?
Tue Jul 30 17:50:04 +0000 2024,,Mana sprei gratis yg km janjikan wok? saat pendukungmu oke gas oke gas malah ketawa itu gak respek banget wok dan jangan lupa makan siang gratisnya wok
Tue Jul 30 17:33:39 +0000 2024,,@sutanmangara Garong2 bajingan rampok uang rakyat! pendukung makan siang gratis dan bansos2 BLT
Tue Jul 30 17:22:13 +0000 2024,,@Maudy_Apain @IrwantoKharisma Bisa lah kan sdh ada himbauan : - beralih makan singkong - tdk melakukan pemborosan makanan. - terus program makan siang gratis bagaimana ?
Tue Jul 30 16:56:53 +0000 2024,,tolonh program makan siang gratis diganti sekolah gratis aja
Tue Jul 30 16:25:15 +0000 2024,,Coba tawarkan pem Prabowo agar makan siang gratis bkn cuma Rp 7 500 tapi pakai Hokben Rp 45 000/porsi https://t.co/mCg6PA8b3D
Tue Jul 30 16:17:37 +0000 2024,,@hvangjunjie @liyitcng Lumayan kan buat makan siang gratis
Tue Jul 30 16:07:22 +0000 2024,,ayam elthizy bisa buat 3x makan tinggal beli nasi di warteg 3rb total sehari cuma keluar 22rb buat 3x makan berarti sekali makan Rp7.333 00 udah bisa dapet ayam. kayaknya budget makan siang gratis 7.500 masih kebanyakan deh coba dipangkas lagi jadi 2.500 masih bisa itu
Tue Jul 30 15:57:16 +0000 2024,,Makan siang gratis bila tidak dikorupsi:
Tue Jul 30 15:29:40 +0000 2024,,@Epixurus8 nunggu makan siang gratis
Tue Jul 30 15:27:12 +0000 2024,,masih heran pendukung nya pasti tau fakta segede ntuh ipk ganyampe 3... tapi kok dibikin menang anj. ak gmw program makan siang gratis ak mw nya program pendidikan yg terjamin cok. modal 15rb per orang ma ak bisa bli sendiri kocak
Tue Jul 30 15:17:25 +0000 2024,,setidaknya hidup ada yang ditunggu contohnya : realisasi program pragib makan siang gratis 7.500 dan membangun 300 fakultas kedokteran
Tue Jul 30 15:11:57 +0000 2024,,Bener2 kocak dah nih Menteri @kemgelapan SOSIALISASI PROGRAM PRABOWO-GIBRAN MAKAN SIANG GRATIS YANG PENTING KENY... https://t.co/zRgVOR8gC6
Tue Jul 30 15:02:12 +0000 2024,,makan siang gratis harus ngalahin konsum pionir ugm yang gapernah ga enak 
Tue Jul 30 15:00:14 +0000 2024,,@apipgavi_ @worksfess jangan mau ya teman-teman ini ga dapet makan siang gratis soalnya
Tue Jul 30 14:51:15 +0000 2024,,@Mdy_Asmara1701 Serius nanya KKN termasuk kejahatan atau bukan ya?
Tue Jul 30 14:26:46 +0000 2024,,Pilpres udah lewat tapi masih ada aja orang terdekat yang ngajak debat mendingan prabowo daripada anies. Gua singgung makan siang gratis 7.500 balesnya langsung lama
